date,dma,treatment,treatment_period,revenue
2012-04-09T00:00:00Z,725,0,0,63945
2012-04-09T00:00:00Z,734,1,0,14623.8984
2012-04-09T00:00:00Z,736,0,0,20257.8624
2012-04-09T00:00:00Z,737,1,0,13599.2952
2012-04-09T00:00:00Z,740,0,0,5393.7504
2012-04-09T00:00:00Z,743,1,0,34445.4264
2012-04-09T00:00:00Z,744,1,0,151449.7248
2012-04-09T00:00:00Z,745,1,0,8124.5232
2012-04-09T00:00:00Z,746,0,0,23303.1024
2012-04-09T00:00:00Z,747,1,0,6783.1128
2012-04-09T00:00:00Z,749,1,0,33923.246400000004
2012-04-09T00:00:00Z,751,1,0,358089.804
2012-04-09T00:00:00Z,752,0,0,73538.0424
2012-04-09T00:00:00Z,753,0,0,356242.2984
2012-04-09T00:00:00Z,754,0,0,19138.8312
2012-04-09T00:00:00Z,755,1,0,16783.4376
2012-04-09T00:00:00Z,756,0,0,24496.596
2012-04-09T00:00:00Z,757,1,0,51341.8392
2012-04-09T00:00:00Z,758,1,0,28124.6328
2012-04-09T00:00:00Z,759,1,0,12921.7752
2012-04-09T00:00:00Z,760,0,0,17583.012
2012-04-09T00:00:00Z,762,0,0,28393.2144
2012-04-09T00:00:00Z,764,0,0,21437.7696
2012-04-09T00:00:00Z,765,0,0,98764.0344
2012-04-09T00:00:00Z,766,0,0,5885.3736
2012-04-09T00:00:00Z,767,0,0,15930.6696
2012-04-09T00:00:00Z,770,0,0,230562.4896
2012-04-09T00:00:00Z,771,0,0,42760.9368
2012-04-09T00:00:00Z,773,0,0,18943.5312
2012-04-09T00:00:00Z,789,0,0,99483.4728
2012-04-09T00:00:00Z,790,0,0,137233.44
2012-04-09T00:00:00Z,798,0,0,2434.9032
2012-04-09T00:00:00Z,800,0,0,45477.6624
2012-04-09T00:00:00Z,801,1,0,43628.4936
2012-04-09T00:00:00Z,802,1,0,15819.4368
2012-04-09T00:00:00Z,803,0,0,1842172.92
2012-04-09T00:00:00Z,804,0,0,30694.1688
2012-04-09T00:00:00Z,807,0,0,841326.408
2012-04-09T00:00:00Z,810,0,0,54394.992
2012-04-09T00:00:00Z,811,1,0,56389.3848
2012-04-09T00:00:00Z,813,1,0,36711.8712
2012-04-09T00:00:00Z,819,0,0,455083.1424
2012-04-09T00:00:00Z,820,0,0,273374.2656
2012-04-09T00:00:00Z,821,0,0,17718.5664
2012-04-09T00:00:00Z,825,0,0,334219.3056
2012-04-09T00:00:00Z,828,0,0,71954.7264
2012-04-09T00:00:00Z,839,0,0,177459.5808
2012-04-09T00:00:00Z,855,0,0,78620.364
2012-04-09T00:00:00Z,862,0,0,355120.9848
2012-04-09T00:00:00Z,866,1,0,131401.5408
2012-04-09T00:00:00Z,868,0,0,41416.8048
2012-04-09T00:00:00Z,881,0,0,123977.1312
2012-04-10T00:00:00Z,500,1,0,80230.6944
2012-04-10T00:00:00Z,501,0,0,2389272.336
2012-04-10T00:00:00Z,502,0,0,28894.9104
2012-04-10T00:00:00Z,503,0,0,35695.0512
2012-04-10T00:00:00Z,504,0,0,714065.0832
2012-04-10T00:00:00Z,505,1,0,422047.836
2012-04-10T00:00:00Z,506,0,0,644981.5512
2012-04-10T00:00:00Z,507,0,0,63475.2792
2012-04-10T00:00:00Z,508,0,0,232079.796
2012-04-10T00:00:00Z,509,0,0,62790.084
2012-04-10T00:00:00Z,510,0,0,337474.5336
2012-04-10T00:00:00Z,511,1,0,751211.064
2012-04-10T00:00:00Z,512,0,0,249677.5608
2012-04-10T00:00:00Z,513,1,0,96170.8896
2012-04-10T00:00:00Z,514,0,0,165846.7512
2012-04-10T00:00:00Z,515,0,0,171392.2056
2012-04-10T00:00:00Z,516,0,0,42878.6064
2012-04-10T00:00:00Z,517,1,0,238667.184
2012-04-10T00:00:00Z,518,0,0,126329.4
2012-04-10T00:00:00Z,519,0,0,64396.5336
2012-04-10T00:00:00Z,520,0,0,46782.8136
2012-04-10T00:00:00Z,521,1,0,139245.8832
2012-04-10T00:00:00Z,522,0,0,31095.3528
2012-04-10T00:00:00Z,523,0,0,85973.688
2012-04-10T00:00:00Z,524,0,0,544535.3088
2012-04-10T00:00:00Z,525,1,0,23166.5112
2012-04-10T00:00:00Z,526,0,0,30151.1952
2012-04-10T00:00:00Z,527,0,0,224746.9416
2012-04-10T00:00:00Z,528,1,0,955690.848
2012-04-10T00:00:00Z,529,0,0,136436.4864
2012-04-10T00:00:00Z,530,0,0,44789.328
2012-04-10T00:00:00Z,531,0,0,59934.3048
2012-04-10T00:00:00Z,532,0,0,129587.4216
2012-04-10T00:00:00Z,533,0,0,242792.784
2012-04-10T00:00:00Z,534,1,0,382749.012
2012-04-10T00:00:00Z,535,0,0,197775.8352
2012-04-10T00:00:00Z,536,1,0,59015.9088
2012-04-10T00:00:00Z,537,0,0,24312.2184
2012-04-10T00:00:00Z,538,0,0,93015.3816
2012-04-10T00:00:00Z,539,0,0,449756.5752
2012-04-10T00:00:00Z,540,0,0,57294.5472
2012-04-10T00:00:00Z,541,0,0,88935.8328
2012-04-10T00:00:00Z,542,1,0,95181.8472
2012-04-10T00:00:00Z,543,0,0,69191.6904
2012-04-10T00:00:00Z,544,1,0,132902.028
2012-04-10T00:00:00Z,545,1,0,56208.8088
2012-04-10T00:00:00Z,546,1,0,68259.2544
2012-04-10T00:00:00Z,547,1,0,96900.66
2012-04-10T00:00:00Z,548,1,0,211240.8792
2012-04-10T00:00:00Z,549,0,0,24963.6096
2012-04-10T00:00:00Z,550,1,0,38337.876
2012-04-10T00:00:00Z,551,0,0,63494.0352
2012-04-10T00:00:00Z,552,0,0,7932.06
2012-04-10T00:00:00Z,553,0,0,24520.7664
2012-04-10T00:00:00Z,554,0,0,36052.8048
2012-04-10T00:00:00Z,555,0,0,99550.0872
2012-04-10T00:00:00Z,556,1,0,112355.0352
2012-04-10T00:00:00Z,557,1,0,105120.4104
2012-04-10T00:00:00Z,558,0,0,9488.0232
2012-04-10T00:00:00Z,559,0,0,28303.8336
2012-04-10T00:00:00Z,560,0,0,204991.6968
2012-04-10T00:00:00Z,561,1,0,150403.9536
2012-04-10T00:00:00Z,563,1,0,168180.732
2012-04-10T00:00:00Z,564,0,0,101208.4344
2012-04-10T00:00:00Z,565,1,0,20052.792
2012-04-10T00:00:00Z,566,1,0,168278.0256
2012-04-10T00:00:00Z,567,0,0,166268.0376
2012-04-10T00:00:00Z,569,0,0,13105.1952
2012-04-10T00:00:00Z,570,0,0,52931.0736
2012-04-10T00:00:00Z,571,0,0,102471.3864
2012-04-10T00:00:00Z,573,0,0,87655.2336
2012-04-10T00:00:00Z,574,0,0,65246.6376
2012-04-10T00:00:00Z,575,0,0,66783.8952
2012-04-10T00:00:00Z,576,1,0,35132.0112
2012-04-10T00:00:00Z,577,1,0,155205.72
2012-04-10T00:00:00Z,581,1,0,32153.9472
2012-04-10T00:00:00Z,582,0,0,19433.6784
2012-04-10T00:00:00Z,583,0,0,2772.2088
2012-04-10T00:00:00Z,584,0,0,14711.4
2012-04-10T00:00:00Z,588,0,0,69855.1128
2012-04-10T00:00:00Z,592,0,0,28478.1888
2012-04-10T00:00:00Z,596,1,0,7471.9296
2012-04-10T00:00:00Z,597,0,0,17271.504
2012-04-10T00:00:00Z,598,0,0,23435.8632
2012-04-10T00:00:00Z,600,0,0,50885.5464
2012-04-10T00:00:00Z,602,0,0,939230.208
2012-04-10T00:00:00Z,603,0,0,26816.7312
2012-04-10T00:00:00Z,604,0,0,33766.6608
2012-04-10T00:00:00Z,605,0,0,38478.3624
2012-04-10T00:00:00Z,606,1,0,17580.0816
2012-04-10T00:00:00Z,609,1,0,261230.2632
2012-04-10T00:00:00Z,610,0,0,50035.3056
2012-04-10T00:00:00Z,611,1,0,33531.444
2012-04-10T00:00:00Z,612,0,0,74755.0008
2012-04-10T00:00:00Z,613,1,0,427616.208
2012-04-10T00:00:00Z,616,0,0,192638.0088
2012-04-10T00:00:00Z,617,1,0,206814.6432
2012-04-10T00:00:00Z,618,0,0,591875.9352
2012-04-10T00:00:00Z,619,0,0,78286.176
2012-04-10T00:00:00Z,622,1,0,136351.1592
2012-04-10T00:00:00Z,623,0,0,627256.4832
2012-04-10T00:00:00Z,624,1,0,32382.1872
2012-04-10T00:00:00Z,625,0,0,62112.6936
2012-04-10T00:00:00Z,626,0,0,7139.772
2012-04-10T00:00:00Z,627,1,0,32048.7984
2012-04-10T00:00:00Z,628,0,0,27091.0512
2012-04-10T00:00:00Z,630,0,0,141802.524
2012-04-10T00:00:00Z,631,0,0,10342.6776
2012-04-10T00:00:00Z,632,0,0,77083.128
2012-04-10T00:00:00Z,633,0,0,53047.1736
2012-04-10T00:00:00Z,634,0,0,49108.9032
2012-04-10T00:00:00Z,635,1,0,196273.8792
2012-04-10T00:00:00Z,636,0,0,107385.84
2012-04-10T00:00:00Z,637,0,0,79049.2536
2012-04-10T00:00:00Z,638,0,0,9833.7312
2012-04-10T00:00:00Z,639,0,0,11760.4224
2012-04-10T00:00:00Z,640,0,0,135700.1064
2012-04-10T00:00:00Z,641,0,0,210794.5008
2012-04-10T00:00:00Z,642,0,0,47716.776
2012-04-10T00:00:00Z,643,0,0,22652.6976
2012-04-10T00:00:00Z,644,1,0,18917.3088
2012-04-10T00:00:00Z,647,0,0,11775.2832
2012-04-10T00:00:00Z,648,0,0,74669.1264
2012-04-10T00:00:00Z,649,0,0,52351.5312
2012-04-10T00:00:00Z,650,0,0,158029.5888
2012-04-10T00:00:00Z,651,0,0,26979.9192
2012-04-10T00:00:00Z,652,0,0,94024.2456
2012-04-10T00:00:00Z,656,1,0,37708.1064
2012-04-10T00:00:00Z,657,0,0,27034.3008
2012-04-10T00:00:00Z,658,0,0,87192.288
2012-04-10T00:00:00Z,659,0,0,214480.4256
2012-04-10T00:00:00Z,661,0,0,9481.608
2012-04-10T00:00:00Z,662,0,0,26713.26
2012-04-10T00:00:00Z,669,0,0,76157.8704
2012-04-10T00:00:00Z,670,0,0,59694.4224
2012-04-10T00:00:00Z,671,1,0,114101.1792
2012-04-10T00:00:00Z,673,1,0,43101.936
2012-04-10T00:00:00Z,675,0,0,63458.1504
2012-04-10T00:00:00Z,676,1,0,43033.9176
2012-04-10T00:00:00Z,678,1,0,110935.3464
2012-04-10T00:00:00Z,679,1,0,89705.2104
2012-04-10T00:00:00Z,682,0,0,71519.5152
2012-04-10T00:00:00Z,686,1,0,109238.9328
2012-04-10T00:00:00Z,687,1,0,54401.472
2012-04-10T00:00:00Z,691,1,0,85919.8896
2012-04-10T00:00:00Z,692,1,0,32767.0056
2012-04-10T00:00:00Z,693,1,0,113907.2256
2012-04-10T00:00:00Z,698,0,0,41819.7456
2012-04-10T00:00:00Z,702,0,0,42460.9416
2012-04-10T00:00:00Z,705,1,0,37983.0888
2012-04-10T00:00:00Z,709,0,0,48603.7224
2012-04-10T00:00:00Z,710,1,0,16640.7192
2012-04-10T00:00:00Z,711,1,0,10457.6544
2012-04-10T00:00:00Z,716,0,0,61916.832
2012-04-10T00:00:00Z,717,0,0,20487.9096
2012-04-10T00:00:00Z,718,0,0,58146.696
2012-04-10T00:00:00Z,722,0,0,63504.216
2012-04-10T00:00:00Z,724,0,0,67093.56
2012-04-10T00:00:00Z,725,0,0,58703.22
2012-04-10T00:00:00Z,734,1,0,17333.7192
2012-04-10T00:00:00Z,736,0,0,15799.104
2012-04-10T00:00:00Z,737,1,0,12602.6064
2012-04-10T00:00:00Z,740,0,0,5187.276
2012-04-10T00:00:00Z,743,1,0,37783.404
2012-04-10T00:00:00Z,744,1,0,132204.9024
2012-04-10T00:00:00Z,745,1,0,18936.864
2012-04-10T00:00:00Z,746,0,0,27572.7816
2012-04-10T00:00:00Z,747,1,0,8568.576
2012-04-10T00:00:00Z,749,1,0,37161.936
2012-04-10T00:00:00Z,751,1,0,367839.0864
2012-04-10T00:00:00Z,752,0,0,77673.672
2012-04-10T00:00:00Z,753,0,0,408068.8344
2012-04-10T00:00:00Z,754,0,0,12755.772
2012-04-10T00:00:00Z,755,1,0,17553.7872
2012-04-10T00:00:00Z,756,0,0,28952.7624
2012-04-10T00:00:00Z,757,1,0,58903.344
2012-04-10T00:00:00Z,758,1,0,29234.9448
2012-04-10T00:00:00Z,759,1,0,11374.1928
2012-04-10T00:00:00Z,760,0,0,17257.8312
2012-04-10T00:00:00Z,762,0,0,34131.4272
2012-04-10T00:00:00Z,764,0,0,27324.7488
2012-04-10T00:00:00Z,765,0,0,82761.6384
2012-04-10T00:00:00Z,766,0,0,4912.9344
2012-04-10T00:00:00Z,767,0,0,13673.772
2012-04-10T00:00:00Z,770,0,0,234256.0464
2012-04-10T00:00:00Z,771,0,0,39630.0024
2012-04-10T00:00:00Z,773,0,0,14166.3024
2012-04-10T00:00:00Z,789,0,0,117900.6264
2012-04-10T00:00:00Z,790,0,0,171107.4456
2012-04-10T00:00:00Z,798,0,0,1970.3592
2012-04-10T00:00:00Z,800,0,0,50159.2824
2012-04-10T00:00:00Z,801,1,0,46193.4648
2012-04-10T00:00:00Z,802,1,0,18529.4232
2012-04-10T00:00:00Z,803,0,0,1938232.224
2012-04-10T00:00:00Z,804,0,0,31823.5032
2012-04-10T00:00:00Z,807,0,0,963464.832
2012-04-10T00:00:00Z,810,0,0,50761.9656
2012-04-10T00:00:00Z,811,1,0,64315.62
2012-04-10T00:00:00Z,813,1,0,37390.176
2012-04-10T00:00:00Z,819,0,0,485152.0056
2012-04-10T00:00:00Z,820,0,0,286850.592
2012-04-10T00:00:00Z,821,0,0,14259.4344
2012-04-10T00:00:00Z,825,0,0,339663.8592
2012-04-10T00:00:00Z,828,0,0,95523.012
2012-04-10T00:00:00Z,839,0,0,180366.876
2012-04-10T00:00:00Z,855,0,0,58901.7672
2012-04-10T00:00:00Z,862,0,0,345308.7672
2012-04-10T00:00:00Z,866,1,0,139830.9696
2012-04-10T00:00:00Z,868,0,0,46738.3104
2012-04-10T00:00:00Z,881,0,0,108158.0832
2012-04-11T00:00:00Z,500,1,0,81137.2536
2012-04-11T00:00:00Z,501,0,0,2267025.048
2012-04-11T00:00:00Z,502,0,0,35437.716
2012-04-11T00:00:00Z,503,0,0,39735.2448
2012-04-11T00:00:00Z,504,0,0,719594.8992
2012-04-11T00:00:00Z,505,1,0,398804.5944
2012-04-11T00:00:00Z,506,0,0,616036.5576
2012-04-11T00:00:00Z,507,0,0,64225.3176
2012-04-11T00:00:00Z,508,0,0,237355.8624
2012-04-11T00:00:00Z,509,0,0,54632.1456
2012-04-11T00:00:00Z,510,0,0,353931.912
2012-04-11T00:00:00Z,511,1,0,681247.1016
2012-04-11T00:00:00Z,512,0,0,260110.296
2012-04-11T00:00:00Z,513,1,0,100056.096
2012-04-11T00:00:00Z,514,0,0,153612.5976
2012-04-11T00:00:00Z,515,0,0,182622.2904
2012-04-11T00:00:00Z,516,0,0,44512.0488
2012-04-11T00:00:00Z,517,1,0,221737.7736
2012-04-11T00:00:00Z,518,0,0,126301.6728
2012-04-11T00:00:00Z,519,0,0,65838.0888
2012-04-11T00:00:00Z,520,0,0,40267.5552
2012-04-11T00:00:00Z,521,1,0,143948.0736
2012-04-11T00:00:00Z,522,0,0,35408.664
2012-04-11T00:00:00Z,523,0,0,89441.7768
2012-04-11T00:00:00Z,524,0,0,499398.0768
2012-04-11T00:00:00Z,525,1,0,21435.1848
2012-04-11T00:00:00Z,526,0,0,33595.056
2012-04-11T00:00:00Z,527,0,0,221578.4952
2012-04-11T00:00:00Z,528,1,0,901870.2
2012-04-11T00:00:00Z,529,0,0,140217.5664
2012-04-11T00:00:00Z,530,0,0,48801.4848
2012-04-11T00:00:00Z,531,0,0,62474.1192
2012-04-11T00:00:00Z,532,0,0,124049.1168
2012-04-11T00:00:00Z,533,0,0,257269.3056
2012-04-11T00:00:00Z,534,1,0,386523.6048
2012-04-11T00:00:00Z,535,0,0,186714.648
2012-04-11T00:00:00Z,536,1,0,58053.2616
2012-04-11T00:00:00Z,537,0,0,38758.9968
2012-04-11T00:00:00Z,538,0,0,90592.74
2012-04-11T00:00:00Z,539,0,0,432960.1272
2012-04-11T00:00:00Z,540,0,0,51732.1656
2012-04-11T00:00:00Z,541,0,0,84039.7536
2012-04-11T00:00:00Z,542,1,0,104062.5936
2012-04-11T00:00:00Z,543,0,0,70486.7688
2012-04-11T00:00:00Z,544,1,0,147089.4264
2012-04-11T00:00:00Z,545,1,0,52226.0712
2012-04-11T00:00:00Z,546,1,0,64522.5624
2012-04-11T00:00:00Z,547,1,0,93803.7096
2012-04-11T00:00:00Z,548,1,0,204927.3288
2012-04-11T00:00:00Z,549,0,0,22841.172
2012-04-11T00:00:00Z,550,1,0,31025.5992
2012-04-11T00:00:00Z,551,0,0,61066.8432
2012-04-11T00:00:00Z,552,0,0,7567.3656
2012-04-11T00:00:00Z,553,0,0,21443.5872
2012-04-11T00:00:00Z,554,0,0,31942.9296
2012-04-11T00:00:00Z,555,0,0,91313.5392
2012-04-11T00:00:00Z,556,1,0,122148.54
2012-04-11T00:00:00Z,557,1,0,106839.72
2012-04-11T00:00:00Z,558,0,0,7963.92
2012-04-11T00:00:00Z,559,0,0,28068.1272
2012-04-11T00:00:00Z,560,0,0,207574.0848
2012-04-11T00:00:00Z,561,1,0,130820.9976
2012-04-11T00:00:00Z,563,1,0,170696.6928
2012-04-11T00:00:00Z,564,0,0,102480.8256
2012-04-11T00:00:00Z,565,1,0,24208.3872
2012-04-11T00:00:00Z,566,1,0,148649.22
2012-04-11T00:00:00Z,567,0,0,151674.048
2012-04-11T00:00:00Z,569,0,0,15227.388
2012-04-11T00:00:00Z,570,0,0,50377.0752
2012-04-11T00:00:00Z,571,0,0,101323.188
2012-04-11T00:00:00Z,573,0,0,83433.276
2012-04-11T00:00:00Z,574,0,0,69827.4144
2012-04-11T00:00:00Z,575,0,0,70863.9696
2012-04-11T00:00:00Z,576,1,0,30503.2464
2012-04-11T00:00:00Z,577,1,0,166700.232
2012-04-11T00:00:00Z,581,1,0,28818.252
2012-04-11T00:00:00Z,582,0,0,12978.3312
2012-04-11T00:00:00Z,583,0,0,3219.7824
2012-04-11T00:00:00Z,584,0,0,14585.8464
2012-04-11T00:00:00Z,588,0,0,82323.2808
2012-04-11T00:00:00Z,592,0,0,28159.1568
2012-04-11T00:00:00Z,596,1,0,6559.0056
2012-04-11T00:00:00Z,597,0,0,19790.3592
2012-04-11T00:00:00Z,598,0,0,22034.9736
2012-04-11T00:00:00Z,600,0,0,40892.3712
2012-04-11T00:00:00Z,602,0,0,896719.608
2012-04-11T00:00:00Z,603,0,0,28158.9912
2012-04-11T00:00:00Z,604,0,0,36747.3456
2012-04-11T00:00:00Z,605,0,0,29250.2376
2012-04-11T00:00:00Z,606,1,0,18530.7984
2012-04-11T00:00:00Z,609,1,0,240921.72
2012-04-11T00:00:00Z,610,0,0,40838.6952
2012-04-11T00:00:00Z,611,1,0,37916.8344
2012-04-11T00:00:00Z,612,0,0,80518.896
2012-04-11T00:00:00Z,613,1,0,402955.092
2012-04-11T00:00:00Z,616,0,0,189650.5488
2012-04-11T00:00:00Z,617,1,0,169453.8288
2012-04-11T00:00:00Z,618,0,0,565828.5456
2012-04-11T00:00:00Z,619,0,0,92097.936
2012-04-11T00:00:00Z,622,1,0,146242.5264
2012-04-11T00:00:00Z,623,0,0,567365.9472
2012-04-11T00:00:00Z,624,1,0,30361.9752
2012-04-11T00:00:00Z,625,0,0,67018.4784
2012-04-11T00:00:00Z,626,0,0,6716.0592
2012-04-11T00:00:00Z,627,1,0,37615.5216
2012-04-11T00:00:00Z,628,0,0,32654.1816
2012-04-11T00:00:00Z,630,0,0,130221.2808
2012-04-11T00:00:00Z,631,0,0,10275.2352
2012-04-11T00:00:00Z,632,0,0,78379.6608
2012-04-11T00:00:00Z,633,0,0,39674.9088
2012-04-11T00:00:00Z,634,0,0,90594.2592
2012-04-11T00:00:00Z,635,1,0,184489.7688
2012-04-11T00:00:00Z,636,0,0,92122.5096
2012-04-11T00:00:00Z,637,0,0,69988.716
2012-04-11T00:00:00Z,638,0,0,10070.5824
2012-04-11T00:00:00Z,639,0,0,10799.4528
2012-04-11T00:00:00Z,640,0,0,124304.8824
2012-04-11T00:00:00Z,641,0,0,189428.7312
2012-04-11T00:00:00Z,642,0,0,43878.0384
2012-04-11T00:00:00Z,643,0,0,20957.0976
2012-04-11T00:00:00Z,644,1,0,15851.6712
2012-04-11T00:00:00Z,647,0,0,8532.5976
2012-04-11T00:00:00Z,648,0,0,74346.6816
2012-04-11T00:00:00Z,649,0,0,62599.6656
2012-04-11T00:00:00Z,650,0,0,163616.1048
2012-04-11T00:00:00Z,651,0,0,34187.4216
2012-04-11T00:00:00Z,652,0,0,92413.1808
2012-04-11T00:00:00Z,656,1,0,31829.7528
2012-04-11T00:00:00Z,657,0,0,22071.636
2012-04-11T00:00:00Z,658,0,0,92061.648
2012-04-11T00:00:00Z,659,0,0,227077.4592
2012-04-11T00:00:00Z,661,0,0,8997.7896
2012-04-11T00:00:00Z,662,0,0,20283.7608
2012-04-11T00:00:00Z,669,0,0,71755.2864
2012-04-11T00:00:00Z,670,0,0,57234.1824
2012-04-11T00:00:00Z,671,1,0,111727.9728
2012-04-11T00:00:00Z,673,1,0,36039.9744
2012-04-11T00:00:00Z,675,0,0,61003.7424
2012-04-11T00:00:00Z,676,1,0,37673.964
2012-04-11T00:00:00Z,678,1,0,98591.94
2012-04-11T00:00:00Z,679,1,0,86166.432
2012-04-11T00:00:00Z,682,0,0,62104.2192
2012-04-11T00:00:00Z,686,1,0,109685.5416
2012-04-11T00:00:00Z,687,1,0,43588.4328
2012-04-11T00:00:00Z,691,1,0,87354.6624
2012-04-11T00:00:00Z,692,1,0,33063.4656
2012-04-11T00:00:00Z,693,1,0,111834.252
2012-04-11T00:00:00Z,698,0,0,40561.668
2012-04-11T00:00:00Z,702,0,0,39544.776
2012-04-11T00:00:00Z,705,1,0,43962.4728
2012-04-11T00:00:00Z,709,0,0,55667.2104
2012-04-11T00:00:00Z,710,1,0,19310.1552
2012-04-11T00:00:00Z,711,1,0,9613.44
2012-04-11T00:00:00Z,716,0,0,67024.548
2012-04-11T00:00:00Z,717,0,0,22229.676
2012-04-11T00:00:00Z,718,0,0,73558.3536
2012-04-11T00:00:00Z,722,0,0,68166.972
2012-04-11T00:00:00Z,724,0,0,54736.7472
2012-04-11T00:00:00Z,725,0,0,54008.9784
2012-04-11T00:00:00Z,734,1,0,17018.5392
2012-04-11T00:00:00Z,736,0,0,18765.3456
2012-04-11T00:00:00Z,737,1,0,14900.3568
2012-04-11T00:00:00Z,740,0,0,5408.316
2012-04-11T00:00:00Z,743,1,0,35112.9888
2012-04-11T00:00:00Z,744,1,0,130807.5624
2012-04-11T00:00:00Z,745,1,0,14050.2744
2012-04-11T00:00:00Z,746,0,0,24950.0952
2012-04-11T00:00:00Z,747,1,0,9988.0848
2012-04-11T00:00:00Z,749,1,0,51340.716
2012-04-11T00:00:00Z,751,1,0,372041.136
2012-04-11T00:00:00Z,752,0,0,77511.6
2012-04-11T00:00:00Z,753,0,0,375068.9736
2012-04-11T00:00:00Z,754,0,0,19206.612
2012-04-11T00:00:00Z,755,1,0,12989.2752
2012-04-11T00:00:00Z,756,0,0,30380.9112
2012-04-11T00:00:00Z,757,1,0,61619.0112
2012-04-11T00:00:00Z,758,1,0,41157.0432
2012-04-11T00:00:00Z,759,1,0,15284.7648
2012-04-11T00:00:00Z,760,0,0,14146.9992
2012-04-11T00:00:00Z,762,0,0,32064.9336
2012-04-11T00:00:00Z,764,0,0,29829.9096
2012-04-11T00:00:00Z,765,0,0,84339.4104
2012-04-11T00:00:00Z,766,0,0,7238.88
2012-04-11T00:00:00Z,767,0,0,19397.2896
2012-04-11T00:00:00Z,770,0,0,234460.3968
2012-04-11T00:00:00Z,771,0,0,52950.4776
2012-04-11T00:00:00Z,773,0,0,13104.5184
2012-04-11T00:00:00Z,789,0,0,103170.5208
2012-04-11T00:00:00Z,790,0,0,135259.8768
2012-04-11T00:00:00Z,798,0,0,2757.7728
2012-04-11T00:00:00Z,800,0,0,54002.6712
2012-04-11T00:00:00Z,801,1,0,41482.6128
2012-04-11T00:00:00Z,802,1,0,13971.8808
2012-04-11T00:00:00Z,803,0,0,1917266.616
2012-04-11T00:00:00Z,804,0,0,30266.9928
2012-04-11T00:00:00Z,807,0,0,872897.184
2012-04-11T00:00:00Z,810,0,0,48461.1696
2012-04-11T00:00:00Z,811,1,0,57784.8744
2012-04-11T00:00:00Z,813,1,0,33628.824
2012-04-11T00:00:00Z,819,0,0,510301.5912
2012-04-11T00:00:00Z,820,0,0,298128.0384
2012-04-11T00:00:00Z,821,0,0,13441.7232
2012-04-11T00:00:00Z,825,0,0,352322.7984
2012-04-11T00:00:00Z,828,0,0,79433.7336
2012-04-11T00:00:00Z,839,0,0,159830.2512
2012-04-11T00:00:00Z,855,0,0,75408.3576
2012-04-11T00:00:00Z,862,0,0,355467.0168
2012-04-11T00:00:00Z,866,1,0,140883.372
2012-04-11T00:00:00Z,868,0,0,43344.4608
2012-04-11T00:00:00Z,881,0,0,113015.9304
2012-04-12T00:00:00Z,500,1,0,77871.3768
2012-04-12T00:00:00Z,501,0,0,2238345.288
2012-04-12T00:00:00Z,502,0,0,32385.7944
2012-04-12T00:00:00Z,503,0,0,39501.9792
2012-04-12T00:00:00Z,504,0,0,676721.8368
2012-04-12T00:00:00Z,505,1,0,362556.9288
2012-04-12T00:00:00Z,506,0,0,589747.5072
2012-04-12T00:00:00Z,507,0,0,64016.4744
2012-04-12T00:00:00Z,508,0,0,215016.6456
2012-04-12T00:00:00Z,509,0,0,60807.6792
2012-04-12T00:00:00Z,510,0,0,308364.4584
2012-04-12T00:00:00Z,511,1,0,640279.5264
2012-04-12T00:00:00Z,512,0,0,284442.732
2012-04-12T00:00:00Z,513,1,0,88657.0632
2012-04-12T00:00:00Z,514,0,0,164089.2528
2012-04-12T00:00:00Z,515,0,0,159669.3816
2012-04-12T00:00:00Z,516,0,0,35502.1704
2012-04-12T00:00:00Z,517,1,0,212965.0776
2012-04-12T00:00:00Z,518,0,0,126641.7072
2012-04-12T00:00:00Z,519,0,0,55432.6272
2012-04-12T00:00:00Z,520,0,0,40344.9408
2012-04-12T00:00:00Z,521,1,0,155546.9136
2012-04-12T00:00:00Z,522,0,0,39788.6544
2012-04-12T00:00:00Z,523,0,0,94956.084
2012-04-12T00:00:00Z,524,0,0,518199.8832
2012-04-12T00:00:00Z,525,1,0,17652.132
2012-04-12T00:00:00Z,526,0,0,24828.1776
2012-04-12T00:00:00Z,527,0,0,207364.7016
2012-04-12T00:00:00Z,528,1,0,920090.736
2012-04-12T00:00:00Z,529,0,0,118659.384
2012-04-12T00:00:00Z,530,0,0,36008.316
2012-04-12T00:00:00Z,531,0,0,56135.6424
2012-04-12T00:00:00Z,532,0,0,120088.4256
2012-04-12T00:00:00Z,533,0,0,243540.9576
2012-04-12T00:00:00Z,534,1,0,351247.8528
2012-04-12T00:00:00Z,535,0,0,165597.9264
2012-04-12T00:00:00Z,536,1,0,50685.6816
2012-04-12T00:00:00Z,537,0,0,27890.2512
2012-04-12T00:00:00Z,538,0,0,80552.7504
2012-04-12T00:00:00Z,539,0,0,417875.004
2012-04-12T00:00:00Z,540,0,0,52231.8384
2012-04-12T00:00:00Z,541,0,0,89802.9864
2012-04-12T00:00:00Z,542,1,0,106206.9552
2012-04-12T00:00:00Z,543,0,0,61813.8504
2012-04-12T00:00:00Z,544,1,0,138358.7496
2012-04-12T00:00:00Z,545,1,0,56601.144
2012-04-12T00:00:00Z,546,1,0,58631.0832
2012-04-12T00:00:00Z,547,1,0,87707.376
2012-04-12T00:00:00Z,548,1,0,207929.4048
2012-04-12T00:00:00Z,549,0,0,25736.796
